database,0,0,0,0,0,0,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
92,"GCE(g02,NN)",government purchases of goods&serv,,,gdp,NN,18.53489214,18.19577666,17.92677657,17.9523154,17.90853867,18.37591466,19.11986117,19.29720939,19.25742753,19.04555161,19.08089582,19.39992237,20.24226222,21.00095961,21.15685211,20.35386816,19.48500006,18.75625238,18.16789289,17.90162492,17.75093726,17.45043656,17.56013153,17.53486919,17.6062631
93,GCET(UU),national accounts G except gov labor,,,gdp,UU,18.53489214,18.19577666,17.92677657,17.9523154,17.90853868,18.37591466,19.11986117,19.2972094,19.25742753,19.04555161,19.08089582,19.39992237,20.24226223,21.00095962,21.15685211,20.35386816,19.48500007,18.75625238,18.1678929,17.90162493,17.75093726,17.45043656,17.56013153,17.5348692,17.6062631
94,GCET(NN),national accounts G except gov labor,,,gdp,NN,18.53489214,18.19577666,17.92677657,17.9523154,17.90853868,18.37591466,19.11986117,19.2972094,19.25742753,19.04555161,19.08089582,19.39992237,20.24226223,21.00095962,21.15685211,20.35386816,19.48500007,18.75625238,18.1678929,17.90162493,17.75093726,17.45043656,17.56013153,17.5348692,17.6062631
95,GDPN(UU),"GDP, nominal",,,gdp,UU,66.27746768,67.42033403,68.17916979,69.16354047,70.70969746,72.26065631,73.40363596,74.76683454,76.77970531,79.17132618,81.56721849,83.75835403,85.38756759,86.03851255,87.04107435,88.85928809,90.56346946,92.15278982,93.85795869,94.83533787,95.81714851,97.62197841,100,101.7818187,104.0066176
96,GDPN(NN),"GDP, nominal",,,gdp,NN,66.27746768,67.42033403,68.17916979,69.16354047,70.70969746,72.26065631,73.40363596,74.76683454,76.77970531,79.17132618,81.56721849,83.75835403,85.38756759,86.03851255,87.04107435,88.85928809,90.56346946,92.15278982,93.85795869,94.83533787,95.81714851,97.62197841,100,101.7818187,104.0066176
97,GDPR(UU),"GDP, real",,,gdp,UU,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
98,GDPR(NN),"GDP, real",,,gdp,NN,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
99,GNPR(UU),"GNP, GDPR plus PBAL and interest",,,gdp,UU,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408
100,GNPR(NN),"GNP, GDPR plus PBAL and interest",,,gdp,NN,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408,99.41862408
101,GOVL(UU),labor used by gov,,,gdp,UU,1.01E-08,9.90E-09,9.75E-09,9.77E-09,9.74E-09,1.00E-08,1.04E-08,1.05E-08,1.05E-08,1.04E-08,1.04E-08,1.06E-08,1.10E-08,1.14E-08,1.15E-08,1.11E-08,1.06E-08,1.02E-08,9.88E-09,9.74E-09,9.66E-09,9.49E-09,9.55E-09,9.54E-09,9.58E-09
102,GOVL(NN),labor used by gov,,,gdp,NN,1.01E-08,9.90E-09,9.75E-09,9.77E-09,9.74E-09,1.00E-08,1.04E-08,1.05E-08,1.05E-08,1.04E-08,1.04E-08,1.06E-08,1.10E-08,1.14E-08,1.15E-08,1.11E-08,1.06E-08,1.02E-08,9.88E-09,9.74E-09,9.66E-09,9.49E-09,9.55E-09,9.54E-09,9.58E-09
103,GOVS(UU),total gov spending,,,gdp,UU,18.53489214,18.19577666,17.92677657,17.9523154,17.90853868,18.37591466,19.11986117,19.2972094,19.25742753,19.04555161,19.08089582,19.39992237,20.24226223,21.00095962,21.15685211,20.35386816,19.48500007,18.75625238,18.1678929,17.90162493,17.75093726,17.45043656,17.56013153,17.5348692,17.6062631
104,GOVS(NN),total gov spending,,,gdp,NN,18.53489214,18.19577666,17.92677657,17.9523154,17.90853868,18.37591466,19.11986117,19.2972094,19.25742753,19.04555161,19.08089582,19.39992237,20.24226223,21.00095962,21.15685211,20.35386816,19.48500007,18.75625238,18.1678929,17.90162493,17.75093726,17.45043656,17.56013153,17.5348692,17.6062631
105,GOVT(UU),national accounts G including labor,,,gdp,UU,18.53489215,18.19577667,17.92677658,17.95231541,17.90853869,18.37591467,19.11986118,19.29720941,19.25742754,19.04555163,19.08089583,19.39992238,20.24226224,21.00095963,21.15685212,20.35386817,19.48500008,18.75625239,18.16789291,17.90162494,17.75093727,17.45043657,17.56013154,17.53486921,17.60626311
106,GOVT(NN),national accounts G including labor,,,gdp,NN,18.53489215,18.19577667,17.92677658,17.95231541,17.90853869,18.37591467,19.11986118,19.29720941,19.25742754,19.04555163,19.08089583,19.39992238,20.24226224,21.00095963,21.15685212,20.35386817,19.48500008,18.75625239,18.16789291,17.90162494,17.75093727,17.45043657,17.56013154,17.53486921,17.60626311
107,"IIN(g01,UU)",R demand for goods,,,gdp,UU,3.88E-16,3.99E-16,4.13E-16,4.24E-16,4.32E-16,4.13E-16,3.89E-16,3.91E-16,4.06E-16,4.24E-16,4.25E-16,4.07E-16,3.77E-16,3.16E-16,3.15E-16,3.29E-16,3.51E-16,3.61E-16,3.77E-16,3.80E-16,3.75E-16,3.81E-16,3.88E-16,3.83E-16,3.82E-16
108,"IIN(g01,NN)",R demand for goods,,,gdp,NN,3.88E-16,3.99E-16,4.13E-16,4.24E-16,4.32E-16,4.13E-16,3.89E-16,3.91E-16,4.06E-16,4.24E-16,4.25E-16,4.07E-16,3.77E-16,3.16E-16,3.15E-16,3.29E-16,3.51E-16,3.61E-16,3.77E-16,3.80E-16,3.75E-16,3.81E-16,3.88E-16,3.83E-16,3.82E-16
109,"IIN(g02,UU)",R demand for goods,,,gdp,UU,15.8782498,16.33172003,16.88450729,17.35384643,17.68747685,16.90773484,15.90758588,16.00227402,16.59089511,17.3447169,17.37931599,16.63935661,15.42760514,12.94287966,12.89328045,13.46529708,14.37514359,14.77665835,15.41287188,15.53303594,15.36110168,15.57091108,15.85777132,15.68050199,15.61059656
110,"IIN(g02,NN)",R demand for goods,,,gdp,NN,15.8782498,16.33172003,16.88450729,17.35384643,17.68747685,16.90773484,15.90758588,16.00227402,16.59089511,17.3447169,17.37931599,16.63935661,15.42760514,12.94287966,12.89328045,13.46529708,14.37514359,14.77665835,15.41287188,15.53303594,15.36110168,15.57091108,15.85777132,15.68050199,15.61059656
111,IITE(UU),R demand for E,,,gdp,UU,3.88E-16,3.99E-16,4.13E-16,4.24E-16,4.32E-16,4.13E-16,3.89E-16,3.91E-16,4.06E-16,4.24E-16,4.25E-16,4.07E-16,3.77E-16,3.16E-16,3.15E-16,3.29E-16,3.51E-16,3.61E-16,3.77E-16,3.80E-16,3.75E-16,3.81E-16,3.88E-16,3.83E-16,3.82E-16
112,IITE(NN),R demand for E,,,gdp,NN,3.88E-16,3.99E-16,4.13E-16,4.24E-16,4.32E-16,4.13E-16,3.89E-16,3.91E-16,4.06E-16,4.24E-16,4.25E-16,4.07E-16,3.77E-16,3.16E-16,3.15E-16,3.29E-16,3.51E-16,3.61E-16,3.77E-16,3.80E-16,3.75E-16,3.81E-16,3.88E-16,3.83E-16,3.82E-16
113,IITL(UU),R demand for L,,,gdp,UU,0.79391249,0.816586001,0.844225364,0.867692322,0.884373843,0.845386742,0.795379294,0.800113701,0.829544755,0.867235845,0.8689658,0.831967831,0.771380257,0.647143983,0.644664023,0.673264854,0.71875718,0.738832917,0.770643594,0.776651797,0.768055084,0.778545554,0.792888566,0.784025099,0.780529828
114,IITL(NN),R demand for L,,,gdp,NN,0.79391249,0.816586001,0.844225364,0.867692322,0.884373843,0.845386742,0.795379294,0.800113701,0.829544755,0.867235845,0.8689658,0.831967831,0.771380257,0.647143983,0.644664023,0.673264854,0.71875718,0.738832917,0.770643594,0.776651797,0.768055084,0.778545554,0.792888566,0.784025099,0.780529828
115,IITO(UU),R demand for M,,,gdp,UU,15.8782498,16.33172003,16.88450729,17.35384643,17.68747685,16.90773484,15.90758588,16.00227402,16.59089511,17.3447169,17.37931599,16.63935661,15.42760514,12.94287966,12.89328045,13.46529708,14.37514359,14.77665835,15.41287188,15.53303594,15.36110168,15.57091108,15.85777132,15.68050199,15.61059656
116,IITO(NN),R demand for M,,,gdp,NN,15.8782498,16.33172003,16.88450729,17.35384643,17.68747685,16.90773484,15.90758588,16.00227402,16.59089511,17.3447169,17.37931599,16.63935661,15.42760514,12.94287966,12.89328045,13.46529708,14.37514359,14.77665835,15.41287188,15.53303594,15.36110168,15.57091108,15.85777132,15.68050199,15.61059656
117,"IMP(g01,UU,UU)","individual imports, IMP.xy",,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,"IMP(g01,UU,NN)","individual imports, IMP.xy",,,gdp,UU,0.366476299,0.583281349,0.432542115,0.643172202,1.046291276,0.875607605,0.820473352,0.983417092,1.165159946,1.435008258,1.788911954,1.719962141,2.304767412,1.282914822,1.634193257,1.866679187,1.677842019,1.457938354,1.304656986,0.747275426,0.593697901,0.732686947,0.75580854,0.727554015,0.698190848
119,"IMP(g01,NN,UU)","individual imports, IMP.xy",,,gdp,NN,0.366476299,0.583281349,0.432542115,0.643172202,1.046291276,0.875607605,0.820473352,0.983417092,1.165159946,1.435008258,1.788911954,1.719962141,2.304767412,1.282914822,1.634193257,1.866679187,1.677842019,1.457938354,1.304656986,0.747275426,0.593697901,0.732686947,0.75580854,0.727554015,0.698190848
120,"IMP(g01,NN,NN)","individual imports, IMP.xy",,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,"IMP(g02,UU,UU)","individual imports, IMP.xy",,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,"IMP(g02,UU,NN)","individual imports, IMP.xy",,,gdp,UU,6.050519533,7.91825184,9.520280427,8.315330552,11.75248675,10.61692956,11.22357327,11.17828211,12.19134834,12.07954951,12.7568175,12.92745769,12.85124072,10.78403194,12.24354366,12.74276101,12.65385873,12.54038124,12.73033582,12.44589875,11.71473824,12.04008006,11.09753727,10.68267606,10.25153667
123,"IMP(g02,NN,UU)","individual imports, IMP.xy",,,gdp,NN,6.050519533,7.91825184,9.520280427,8.315330552,11.75248675,10.61692956,11.22357327,11.17828211,12.19134834,12.07954951,12.7568175,12.92745769,12.85124072,10.78403194,12.24354366,12.74276101,12.65385873,12.54038124,12.73033582,12.44589875,11.71473824,12.04008006,11.09753727,10.68267606,10.25153667
124,"IMP(g02,NN,NN)","individual imports, IMP.xy",,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,"IMPX(g01,UU,UU)",individual imports shift ,,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,"IMPX(g01,UU,NN)",individual imports shift ,,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,"IMPX(g01,NN,UU)",individual imports shift ,,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,"IMPX(g01,NN,NN)",individual imports shift ,,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,"IMPX(g02,UU,UU)",individual imports shift ,,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,"IMPX(g02,UU,NN)",individual imports shift ,,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,"IMPX(g02,NN,UU)",individual imports shift ,,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,"IMPX(g02,NN,NN)",individual imports shift ,,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,"IMQ(g01,UU)","DF imports by good, IMQ.xx",,,gdp,UU,0.366476299,0.583281349,0.432542115,0.643172202,1.046291276,0.875607605,0.820473352,0.983417092,1.165159946,1.435008258,1.788911954,1.719962141,2.304767412,1.282914822,1.634193257,1.866679187,1.677842019,1.457938354,1.304656986,0.747275426,0.593697901,0.732686947,0.75580854,0.727554015,0.698190848
134,"IMQ(g01,NN)","DF imports by good, IMQ.xx",,,gdp,NN,0.366476299,0.583281349,0.432542115,0.643172202,1.046291276,0.875607605,0.820473352,0.983417092,1.165159946,1.435008258,1.788911954,1.719962141,2.304767412,1.282914822,1.634193257,1.866679187,1.677842019,1.457938354,1.304656986,0.747275426,0.593697901,0.732686947,0.75580854,0.727554015,0.698190848
135,"IMQ(g02,UU)","DF imports by good, IMQ.xx",,,gdp,UU,6.050519533,7.91825184,9.520280427,8.315330552,11.75248675,10.61692956,11.22357327,11.17828211,12.19134834,12.07954951,12.7568175,12.92745769,12.85124072,10.78403194,12.24354366,12.74276101,12.65385873,12.54038124,12.73033582,12.44589875,11.71473824,12.04008006,11.09753727,10.68267606,10.25153667
136,"IMQ(g02,NN)","DF imports by good, IMQ.xx",,,gdp,NN,6.050519533,7.91825184,9.520280427,8.315330552,11.75248675,10.61692956,11.22357327,11.17828211,12.19134834,12.07954951,12.7568175,12.92745769,12.85124072,10.78403194,12.24354366,12.74276101,12.65385873,12.54038124,12.73033582,12.44589875,11.71473824,12.04008006,11.09753727,10.68267606,10.25153667
137,IMQT(UU),value of imports at dest,,,gdp,UU,6.416995832,8.501533189,9.952822542,8.958502755,12.79877803,11.49253717,12.04404662,12.1616992,13.35650829,13.51455777,14.54572945,14.64741983,15.15600813,12.06694676,13.87773692,14.6094402,14.33170075,13.99831959,14.03499281,13.19317417,12.30843614,12.77276701,11.85334581,11.41023008,10.94972752
138,IMQT(NN),value of imports at dest,,,gdp,NN,6.416995832,8.501533189,9.952822542,8.958502755,12.79877803,11.49253717,12.04404662,12.1616992,13.35650829,13.51455777,14.54572945,14.64741983,15.15600813,12.06694676,13.87773692,14.6094402,14.33170075,13.99831959,14.03499281,13.19317417,12.30843614,12.77276701,11.85334581,11.41023008,10.94972752
139,INAS(UU),net int pmts on for assets using INTN (USD),,,gdp,UU,-0.249013041,0.982430719,1.1277865,0.917168633,-0.311859181,-0.57787932,0.003124941,-0.172585075,0.214957257,-0.429397596,-0.585464267,-0.180598135,-0.373555109,0.63504564,0.398771547,-0.007015172,2.819665992,3.192003054,3.291463383,3.282948808,2.852773699,3.183098959,1.746061463,1.517236736,1.348379648
140,INAS(NN),net int pmts on for assets using INTN (USD),,,gdp,NN,-0.249013041,0.982430719,1.1277865,0.917168633,-0.311859181,-0.57787932,0.003124941,-0.172585075,0.214957257,-0.429397596,-0.585464267,-0.180598135,-0.373555109,0.63504564,0.398771547,-0.007015172,2.819665992,3.192003054,3.291463383,3.282948808,2.852773699,3.183098959,1.746061463,1.517236736,1.348379648
141,INCM(UU),after tax household income,,,gdp,UU,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
142,INCM(NN),after tax household income,,,gdp,NN,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
143,INFL(UU),inflation rate in PRCT,,,del,UU,0,1.725333496,0.792516924,1.480140682,2.454954673,1.902604984,1.309852623,1.92301297,2.462780163,2.804739665,2.684304127,2.506561253,2.95491676,-0.091266136,1.697295,2.503082501,1.88716165,1.337413552,1.452957611,0.209613382,1.009319955,1.750719656,2.068700946,1.441170635,2.077529569
144,INFL(NN),inflation rate in PRCT,,,del,NN,0,1.725333496,0.792516924,1.480140682,2.454954673,1.902604984,1.309852623,1.92301297,2.462780163,2.804739665,2.684304127,2.506561253,2.95491676,-0.091266136,1.697295,2.503082501,1.88716165,1.337413552,1.452957611,0.209613382,1.009319955,1.750719656,2.068700946,1.441170635,2.077529569
145,INFP(UU),inflation rate in PRID,,,del,UU,1.709667889,1.119242563,1.433476206,2.210887506,2.169708126,1.569366232,1.840092758,2.656595326,3.067383871,2.981325688,2.650846828,1.926459634,0.759450475,1.158510987,2.067395959,1.899683904,1.739703349,1.833460332,1.035954047,1.029956997,1.866098451,2.406752933,1.766130413,2.162303783,2.162303783
146,INFP(NN),inflation rate in PRID,,,del,NN,1.709667889,1.119242563,1.433476206,2.210887506,2.169708126,1.569366232,1.840092758,2.656595326,3.067383871,2.981325688,2.650846828,1.926459634,0.759450475,1.158510987,2.067395959,1.899683904,1.739703349,1.833460332,1.035954047,1.029956997,1.866098451,2.406752933,1.766130413,2.162303783,2.162303783
147,INFX(UU),inflation target,,,del,UU,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
148,INFX(NN),inflation target,,,del,NN,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
149,INPL(UU),"desired interest rate, short-run,  (lagged)",,,del,UU,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305,1.7725
150,INPL(NN),"desired interest rate, short-run,  (lagged)",,,del,NN,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305,1.7725
151,INPN(UU),"desired interest rate, short-run, nominal",,,del,UU,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305,1.7725
152,INPN(NN),"desired interest rate, short-run, nominal",,,del,NN,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305,1.7725
153,"INS(UU,g01)",agg I demand shocks,,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,"INS(UU,g02)",agg I demand shocks,,,gdp,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,"INS(NN,g01)",agg I demand shocks,,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,"INS(NN,g02)",agg I demand shocks,,,gdp,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,INTF(UU),"risk free interest rate, short-run, real",,,del,UU,4.320757437,4.227357127,3.289112494,3.187791874,4.913133768,1.886573909,-0.899095326,-1.896550538,-1.401325688,0.879153172,3.238540366,4.521382858,2.044822346,-1.129895959,-1.372183904,-1.320536682,-1.413460332,-0.700120714,-0.75079033,-1.400265118,-1.5509196,-0.489463746,0.204362884,0.142696217,1.7725
158,INTF(NN),"risk free interest rate, short-run, real",,,del,NN,4.320757437,4.227357127,3.289112494,3.187791874,4.913133768,1.886573909,-0.899095326,-1.896550538,-1.401325688,0.879153172,3.238540366,4.521382858,2.044822346,-1.129895959,-1.372183904,-1.320536682,-1.413460332,-0.700120714,-0.75079033,-1.400265118,-1.5509196,-0.489463746,0.204362884,0.142696217,1.7725
159,INTL(UU),"interest rate, short-run, nominal (lagged)",,,del,UU,5.44,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305
160,INTL(NN),"interest rate, short-run, nominal (lagged)",,,del,NN,5.44,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305
161,INTN(UU),"interest rate, short (policy), nominal",,,del,UU,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305,1.7725
162,INTN(NN),"interest rate, short (policy), nominal",,,del,NN,5.44,5.660833333,5.5,5.3575,6.4825,3.726666667,1.7575,1.170833333,1.58,3.53,5.165,5.280833333,3.203333333,0.9375,0.5275,0.419166667,0.42,0.335833333,0.279166667,0.465833333,0.855833333,1.276666667,2.366666667,2.305,1.7725
163,INTR(UU),"risk adjusted interest rate, short-run, real",,,del,UU,4.320757437,4.227357127,3.289112494,3.187791874,4.913133768,1.886573909,-0.899095326,-1.896550538,-1.401325688,0.879153172,3.238540366,4.521382858,2.044822346,-1.129895959,-1.372183904,-1.320536682,-1.413460332,-0.700120714,-0.75079033,-1.400265118,-1.5509196,-0.489463746,0.204362884,0.142696217,1.7725
164,INTR(NN),"risk adjusted interest rate, short-run, real",,,del,NN,4.320757437,4.227357127,3.289112494,3.187791874,4.913133768,1.886573909,-0.899095326,-1.896550538,-1.401325688,0.879153172,3.238540366,4.521382858,2.044822346,-1.129895959,-1.372183904,-1.320536682,-1.413460332,-0.700120714,-0.75079033,-1.400265118,-1.5509196,-0.489463746,0.204362884,0.142696217,1.7725
165,INTX(UU),interest rate target,,,del,UU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,INTX(NN),interest rate target,,,del,NN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,"INV(a01,UU)",raw investment,,,gdp,UU,2.107851299,2.157631357,2.216004319,2.245393775,2.242699666,2.173718368,2.044022185,2.036961599,2.06862306,2.132922179,2.123126383,2.044918997,1.889966163,1.683372914,1.636325654,1.685452369,1.804875862,1.877164426,1.957167955,1.991654882,1.986479479,2.007666018,2.03020728,2.020983633,2.012998097
168,"INV(a01,NN)",raw investment,,,gdp,NN,2.107851299,2.157631357,2.216004319,2.245393775,2.242699666,2.173718368,2.044022185,2.036961599,2.06862306,2.132922179,2.123126383,2.044918997,1.889966163,1.683372914,1.636325654,1.685452369,1.804875862,1.877164426,1.957167955,1.991654882,1.986479479,2.007666018,2.03020728,2.020983633,2.012998097
169,"INV(a02,UU)",raw investment,,,gdp,UU,15.35822348,15.80726068,16.3569537,16.8438373,17.21352487,16.42478996,15.45432229,15.56553982,16.18136156,16.94626641,16.99412121,16.25837327,15.08039949,12.55379472,12.54628284,13.12637441,14.00778209,14.37715976,14.99699112,15.09468465,14.91073237,15.12033617,15.41334117,15.22756855,15.15865812
170,"INV(a02,NN)",raw investment,,,gdp,NN,15.35822348,15.80726068,16.3569537,16.8438373,17.21352487,16.42478996,15.45432229,15.56553982,16.18136156,16.94626641,16.99412121,16.25837327,15.08039949,12.55379472,12.54628284,13.12637441,14.00778209,14.37715976,14.99699112,15.09468465,14.91073237,15.12033617,15.41334117,15.22756855,15.15865812
171,INVT(UU),total cap goods demanded,,,gdp,UU,17.46607478,17.96489203,18.57295802,19.08923108,19.45622454,18.59850833,17.49834447,17.60250142,18.24998462,19.07918859,19.11724759,18.30329227,16.97036565,14.23716763,14.1826085,14.81182678,15.81265795,16.25432418,16.95415907,17.08633953,16.89721185,17.12800219,17.44354845,17.24855219,17.17165622
172,INVT(NN),total cap goods demanded,,,gdp,NN,17.46607478,17.96489203,18.57295802,19.08923108,19.45622454,18.59850833,17.49834447,17.60250142,18.24998462,19.07918859,19.11724759,18.30329227,16.97036565,14.23716763,14.1826085,14.81182678,15.81265795,16.25432418,16.95415907,17.08633953,16.89721185,17.12800219,17.44354845,17.24855219,17.17165622
173,INVY(UU),raw investment,,,gdp,UU,0.741709635,0.785250011,0.84073589,0.890138273,0.927663963,0.84635343,0.749387507,0.759331574,0.818333779,0.895828446,0.899883968,0.823643471,0.707738941,0.494153487,0.49188001,0.537953734,0.613192614,0.647223037,0.70453426,0.715213563,0.699168494,0.719015165,0.746125342,0.729173694,0.72267904
174,INVY(NN),raw investment,,,gdp,NN,0.741709635,0.785250011,0.84073589,0.890138273,0.927663963,0.84635343,0.749387507,0.759331574,0.818333779,0.895828446,0.899883968,0.823643471,0.707738941,0.494153487,0.49188001,0.537953734,0.613192614,0.647223037,0.70453426,0.715213563,0.699168494,0.719015165,0.746125342,0.729173694,0.72267904
175,INVZ(UU),raw investment,,,gdp,UU,6.055956495,6.22319451,6.471817312,6.695902892,6.911072325,6.620636792,6.298834679,6.36642052,6.630264472,6.92374788,6.939895083,6.624380978,6.173198455,5.124522319,5.165237186,5.449174669,5.788517613,5.916152621,6.163336421,6.216502005,6.167788823,6.275580921,6.373942822,6.312092199,6.289335103
176,INVZ(NN),raw investment,,,gdp,NN,6.055956495,6.22319451,6.471817312,6.695902892,6.911072325,6.620636792,6.298834679,6.36642052,6.630264472,6.92374788,6.939895083,6.624380978,6.173198455,5.124522319,5.165237186,5.449174669,5.788517613,5.916152621,6.163336421,6.216502005,6.167788823,6.275580921,6.373942822,6.312092199,6.289335103
177,IRAS(UU),net int pmts on for assets using INTR (USD),,,gdp,UU,-0.249013041,0.982430719,1.1277865,0.917168633,-0.311859181,-0.57787932,0.003124941,-0.172585075,0.214957257,-0.429397596,-0.585464267,-0.180598135,-0.373555109,0.63504564,0.398771547,-0.007015172,2.819665992,3.192003054,3.291463383,3.282948808,2.852773699,3.183098959,1.746061463,1.517236736,1.348379648
178,IRAS(NN),net int pmts on for assets using INTR (USD),,,gdp,NN,-0.249013041,0.982430719,1.1277865,0.917168633,-0.311859181,-0.57787932,0.003124941,-0.172585075,0.214957257,-0.429397596,-0.585464267,-0.180598135,-0.373555109,0.63504564,0.398771547,-0.007015172,2.819665992,3.192003054,3.291463383,3.282948808,2.852773699,3.183098959,1.746061463,1.517236736,1.348379648
179,"JNV(a01,UU)",installed investment,,,gdp,UU,2.107851299,2.157631357,2.216004319,2.245393775,2.242699666,2.173718368,2.044022185,2.036961599,2.06862306,2.132922179,2.123126383,2.044918997,1.889966163,1.683372914,1.636325654,1.685452369,1.804875862,1.877164426,1.957167955,1.991654882,1.986479479,2.007666018,2.03020728,2.020983633,2.012998097
180,"JNV(a01,NN)",installed investment,,,gdp,NN,2.107851299,2.157631357,2.216004319,2.245393775,2.242699666,2.173718368,2.044022185,2.036961599,2.06862306,2.132922179,2.123126383,2.044918997,1.889966163,1.683372914,1.636325654,1.685452369,1.804875862,1.877164426,1.957167955,1.991654882,1.986479479,2.007666018,2.03020728,2.020983633,2.012998097
